Date,Time,Temperature,Humidity
2025-08-24,17:38:53,22.8,47.3
2025-08-24,17:38:54,22.8,47.3
2025-08-24,17:38:55,22.8,47.2
2025-08-24,17:38:56,22.8,47.2
2025-08-24,17:38:57,22.8,47.1
2025-08-24,17:38:58,22.8,47.1
2025-08-24,17:38:59,22.8,47.2
2025-08-24,17:39:00,22.8,47.2
2025-08-24,17:39:01,22.8,47.1
2025-08-24,17:39:02,22.8,47.1
2025-08-24,17:39:03,22.8,47.2
2025-08-24,17:39:04,22.8,47.2
2025-08-24,17:39:05,22.8,47.2
2025-08-24,17:39:06,22.8,47.2
2025-08-24,17:39:07,22.8,47.1
2025-08-24,17:39:08,22.8,47.1
2025-08-24,17:39:09,22.8,47.1
2025-08-24,17:39:10,22.8,47.1
2025-08-24,17:39:11,22.8,47.1
2025-08-24,17:39:12,22.8,47.1
2025-08-24,17:39:13,22.8,47.0
2025-08-24,17:39:14,22.8,47.0
2025-08-24,17:39:15,22.8,47.2
2025-08-24,17:39:16,22.8,47.2
2025-08-24,17:39:17,22.8,47.1
2025-08-24,17:39:18,22.8,47.1
2025-08-24,17:39:19,22.8,47.1
2025-08-24,17:39:20,22.8,47.1
2025-08-24,17:39:21,22.8,47.1
2025-08-24,17:39:22,22.8,47.1
2025-08-24,17:39:23,22.8,47.1
2025-08-24,17:39:24,22.8,47.1
2025-08-24,17:39:25,22.8,47.2
2025-08-24,17:39:26,22.8,47.2
2025-08-24,17:39:27,22.8,47.1
2025-08-24,17:39:28,22.8,47.1
2025-08-24,17:39:29,22.8,47.2
2025-08-24,17:39:30,22.8,47.2
2025-08-24,17:39:31,22.8,47.3
2025-08-24,17:39:32,22.8,47.3
2025-08-24,17:39:33,22.8,47.4
2025-08-24,17:39:34,22.8,47.4
2025-08-24,17:39:35,22.8,47.4
2025-08-24,17:39:36,22.8,47.4
2025-08-24,17:39:37,22.8,47.5
2025-08-24,17:39:38,22.8,47.5
2025-08-24,17:39:39,22.8,47.5
2025-08-24,17:39:40,22.8,47.5
2025-08-24,17:39:41,22.8,47.6
2025-08-24,17:39:42,22.8,47.6
2025-08-24,17:39:43,22.8,47.7
2025-08-24,17:39:44,22.8,47.7
2025-08-24,17:39:45,22.8,47.8
2025-08-24,17:39:46,22.8,47.8
2025-08-24,17:39:47,22.8,47.9
2025-08-24,17:39:48,22.8,47.9
2025-08-24,17:39:49,22.8,47.8
2025-08-24,17:39:50,22.8,47.8
2025-08-24,17:39:51,22.8,48.0
2025-08-24,17:39:52,22.8,48.0
2025-08-24,17:39:53,22.8,47.9
2025-08-24,17:39:54,22.8,47.9
2025-08-24,17:39:55,22.8,47.9
2025-08-24,17:39:56,22.8,47.9
2025-08-24,17:39:57,22.8,47.9
2025-08-24,17:39:58,22.8,47.9
2025-08-24,17:39:59,22.8,47.9
2025-08-24,17:40:00,22.8,47.9
2025-08-24,17:40:01,22.8,47.9
2025-08-24,17:40:02,22.8,47.9
2025-08-24,17:40:03,22.8,48.0
2025-08-24,17:40:04,22.8,48.0
2025-08-24,17:40:05,22.8,47.9
2025-08-24,17:40:06,22.8,47.9
2025-08-24,17:40:07,22.8,47.8
2025-08-24,17:40:08,22.8,47.8
2025-08-24,17:40:09,22.8,48.0
2025-08-24,17:40:10,22.8,48.0
2025-08-24,17:40:11,22.8,47.9
2025-08-24,17:40:12,22.8,47.9
2025-08-24,17:40:13,22.8,47.9
2025-08-24,17:40:14,22.8,47.9
2025-08-24,17:40:15,22.8,48.0
2025-08-24,17:40:16,22.8,48.0
2025-08-24,17:40:17,22.8,48.0
2025-08-24,17:40:18,22.8,48.0
2025-08-24,17:40:19,22.8,48.0
2025-08-24,17:40:20,22.8,48.0
2025-08-24,17:40:21,22.8,48.0
2025-08-24,17:40:22,22.8,48.0
2025-08-24,17:40:23,22.8,47.9
2025-08-24,17:40:24,22.8,47.9
2025-08-24,17:40:25,22.9,48.0
2025-08-24,17:40:26,22.9,48.0
2025-08-24,17:40:27,22.9,48.0
2025-08-24,17:40:28,22.9,48.0
2025-08-24,17:40:29,22.9,48.0
2025-08-24,17:40:30,22.9,48.0
2025-08-24,17:40:31,22.9,47.9
2025-08-24,17:40:32,22.9,47.9
2025-08-24,17:40:33,22.9,48.0
2025-08-24,17:40:34,22.9,48.0
2025-08-24,17:40:35,22.9,48.0
2025-08-24,17:40:36,22.9,48.0
2025-08-24,17:40:37,22.9,47.9
2025-08-24,17:40:38,22.9,47.9
2025-08-24,17:40:39,22.9,48.0
2025-08-24,17:40:40,22.9,48.0
2025-08-24,17:40:41,22.9,48.0
2025-08-24,17:40:42,22.9,48.0
2025-08-24,17:40:43,22.9,47.9
2025-08-24,17:40:44,22.9,47.9
2025-08-24,17:40:45,22.9,47.8
2025-08-24,17:40:46,22.9,47.8
2025-08-24,17:40:47,23.0,47.8
2025-08-24,17:40:48,23.0,47.8
2025-08-24,17:40:49,23.0,48.0
2025-08-24,17:40:50,23.0,48.0
2025-08-24,17:40:51,23.0,47.9
2025-08-24,17:40:52,23.0,47.9
2025-08-24,17:40:53,23.0,47.9
2025-08-24,17:40:54,23.0,47.9
2025-08-24,17:40:55,23.0,47.9
2025-08-24,17:40:56,23.0,47.9
2025-08-24,17:40:57,23.0,47.9
2025-08-24,17:40:58,23.0,47.9
2025-08-24,17:40:59,23.0,47.8
2025-08-24,17:41:00,23.0,47.8
2025-08-24,17:41:01,23.1,47.8
2025-08-24,17:41:02,23.1,47.8
2025-08-24,17:41:03,23.1,47.8
2025-08-24,17:41:04,23.1,47.8
2025-08-24,17:41:05,23.1,47.8
2025-08-24,17:41:06,23.1,47.8
2025-08-24,17:41:07,23.1,47.8
2025-08-24,17:41:08,23.1,47.8
2025-08-24,17:41:09,23.1,47.6
2025-08-24,17:41:10,23.1,47.6
2025-08-24,17:41:11,23.2,47.6
2025-08-24,17:41:12,23.2,47.6
2025-08-24,17:41:13,23.2,47.4
2025-08-24,17:41:14,23.2,47.4
2025-08-24,17:41:15,23.2,47.3
2025-08-24,17:41:16,23.2,47.3
2025-08-24,17:41:17,23.2,47.2
2025-08-24,17:41:18,23.2,47.2
2025-08-24,17:41:19,23.2,47.2
2025-08-24,17:41:20,23.2,47.2
2025-08-24,17:41:21,23.2,47.1
2025-08-24,17:41:22,23.2,47.1
2025-08-24,17:41:23,23.2,47.1
2025-08-24,17:41:24,23.2,47.1
2025-08-24,17:41:25,23.2,47.1
2025-08-24,17:41:26,23.2,47.1
2025-08-24,17:41:27,23.2,47.0
2025-08-24,17:41:28,23.2,47.0
2025-08-24,17:41:29,23.2,46.9
2025-08-24,17:41:30,23.2,46.9
2025-08-24,17:41:31,23.2,46.8
2025-08-24,17:41:32,23.2,46.8
2025-08-24,17:41:33,23.2,46.8
2025-08-24,17:41:34,23.2,46.8
2025-08-24,17:41:35,23.2,46.7
2025-08-24,17:41:36,23.2,46.7
2025-08-24,17:41:37,23.2,46.7
2025-08-24,17:41:38,23.2,46.7
2025-08-24,17:41:39,23.2,46.7
2025-08-24,17:41:40,23.2,46.7
2025-08-24,17:41:41,23.2,46.6
2025-08-24,17:41:42,23.2,46.6
2025-08-24,17:41:43,23.2,46.6
2025-08-24,17:41:44,23.2,46.6
2025-08-24,17:41:45,23.1,46.5
2025-08-24,17:41:46,23.1,46.5
2025-08-24,17:41:47,23.2,46.6
2025-08-24,17:41:48,23.2,46.6
2025-08-24,17:41:49,23.2,46.5
2025-08-24,17:41:50,23.2,46.5
2025-08-24,17:41:51,23.1,46.3
2025-08-24,17:41:52,23.1,46.3
2025-08-24,17:41:53,23.1,46.4
2025-08-24,17:41:54,23.1,46.4
2025-08-24,17:41:55,23.1,46.4
2025-08-24,17:41:56,23.1,46.4
2025-08-24,17:41:57,23.1,46.4
2025-08-24,17:41:58,23.1,46.4
2025-08-24,17:41:59,23.1,46.1
2025-08-24,17:42:00,23.1,46.1
2025-08-24,17:42:01,23.1,46.2
2025-08-24,17:42:02,23.1,46.2
2025-08-24,17:42:03,23.1,46.2
2025-08-24,17:42:04,23.1,46.2
2025-08-24,17:42:06,23.1,46.2
2025-08-24,17:42:07,23.1,46.2
2025-08-24,17:42:08,23.1,46.1
2025-08-24,17:42:09,23.1,46.1
2025-08-24,17:42:10,23.1,46.1
2025-08-24,17:42:11,23.1,46.1
2025-08-24,17:42:12,23.1,46.1
2025-08-24,17:42:13,23.1,46.1
2025-08-24,17:42:14,23.1,46.0
2025-08-24,17:42:15,23.1,46.0
2025-08-24,17:42:16,23.1,46.0
2025-08-24,17:42:17,23.1,46.0
2025-08-24,17:42:18,23.1,46.1
2025-08-24,17:42:19,23.1,46.1
2025-08-24,17:42:20,23.1,45.9
2025-08-24,17:42:21,23.1,45.9
2025-08-24,17:42:22,23.1,45.9
2025-08-24,17:42:23,23.1,45.9
2025-08-24,17:42:24,23.1,46.0
2025-08-24,17:42:25,23.1,46.0
2025-08-24,17:42:26,23.1,45.8
2025-08-24,17:42:27,23.1,45.8
2025-08-24,17:42:28,23.1,46.0
2025-08-24,17:42:29,23.1,46.0
2025-08-24,17:42:30,23.1,45.8
2025-08-24,17:42:31,23.1,45.8
2025-08-24,17:42:32,23.1,45.9
2025-08-24,17:42:33,23.1,45.9
2025-08-24,17:42:34,23.0,45.8
2025-08-24,17:42:35,23.0,45.8
2025-08-24,17:42:36,23.1,45.8
2025-08-24,17:42:37,23.1,45.8
2025-08-24,17:42:38,23.0,45.8
2025-08-24,17:42:39,23.0,45.8
2025-08-24,17:42:40,23.1,45.8
2025-08-24,17:42:41,23.1,45.8
2025-08-24,17:42:42,23.0,45.7
2025-08-24,17:42:43,23.0,45.7
2025-08-24,17:42:44,23.0,45.7
2025-08-24,17:42:45,23.0,45.7
2025-08-24,17:42:46,23.0,45.7
2025-08-24,17:42:47,23.0,45.7
2025-08-24,17:42:48,23.0,45.7
2025-08-24,17:42:49,23.0,45.7
2025-08-24,17:42:50,23.0,45.6
2025-08-24,17:42:51,23.0,45.6
2025-08-24,17:42:52,23.0,45.6
2025-08-24,17:42:53,23.0,45.6
2025-08-24,17:42:54,23.0,45.5
2025-08-24,17:42:55,23.0,45.5
2025-08-24,17:42:56,23.0,45.7
2025-08-24,17:42:57,23.0,45.7
2025-08-24,17:42:58,23.0,45.7
2025-08-24,17:42:59,23.0,45.7
2025-08-24,17:43:00,22.9,45.6
2025-08-24,17:43:01,22.9,45.6
2025-08-24,17:43:02,22.9,45.5
2025-08-24,17:43:03,22.9,45.5
2025-08-24,17:43:04,22.9,45.5
2025-08-24,17:43:05,22.9,45.5
2025-08-24,17:43:06,22.9,45.5
2025-08-24,17:43:07,22.9,45.5
2025-08-24,17:43:08,22.9,45.5
2025-08-24,17:43:09,22.9,45.5
2025-08-24,17:43:10,22.9,45.5
2025-08-24,17:43:11,22.9,45.5
2025-08-24,17:43:12,22.9,45.5
2025-08-24,17:43:13,22.9,45.5
2025-08-24,17:43:14,22.9,45.5
2025-08-24,17:43:15,22.9,45.5
2025-08-24,17:43:16,22.9,45.6
2025-08-24,17:43:17,22.9,45.6
2025-08-24,17:43:18,22.9,45.5
2025-08-24,17:43:19,22.9,45.5
2025-08-24,17:43:20,22.8,45.5
2025-08-24,17:43:21,22.8,45.5
2025-08-24,17:43:22,22.8,45.5
2025-08-24,17:43:23,22.8,45.5
2025-08-24,17:43:24,22.8,45.5
2025-08-24,17:43:25,22.8,45.5
2025-08-24,17:43:26,22.8,45.4
2025-08-24,17:43:27,22.8,45.4
2025-08-24,17:43:28,22.8,45.5
2025-08-24,17:43:29,22.8,45.5
2025-08-24,17:43:30,22.8,45.4
2025-08-24,17:43:31,22.8,45.4
2025-08-24,17:43:32,22.8,45.5
2025-08-24,17:43:33,22.8,45.5
2025-08-24,17:43:34,22.8,45.4
2025-08-24,17:43:35,22.8,45.4
2025-08-24,17:43:36,22.7,45.3
2025-08-24,17:43:37,22.7,45.3
2025-08-24,17:43:38,22.7,45.5
2025-08-24,17:43:39,22.7,45.5
2025-08-24,17:43:40,22.7,45.5
2025-08-24,17:43:41,22.7,45.5
2025-08-24,17:43:42,22.7,45.4
2025-08-24,17:43:43,22.7,45.4
2025-08-24,17:43:44,22.7,45.4
2025-08-24,17:43:45,22.7,45.4
2025-08-24,17:43:46,22.7,45.4
2025-08-24,17:43:47,22.7,45.4
2025-08-24,17:43:48,22.7,45.4
2025-08-24,17:43:49,22.7,45.4
2025-08-24,17:43:50,22.7,45.4
2025-08-24,17:43:51,22.7,45.4
2025-08-24,17:43:52,22.7,45.4
2025-08-24,17:43:55,22.7,45.4
2025-08-24,17:43:55,22.7,45.4
2025-08-24,17:43:56,22.7,45.4
2025-08-24,17:43:57,22.7,45.4
2025-08-24,17:43:58,22.7,45.4
2025-08-24,17:43:59,22.7,45.4
2025-08-24,17:44:00,22.7,45.5
2025-08-24,17:44:01,22.7,45.5
2025-08-24,17:44:02,22.7,45.4
2025-08-24,17:44:03,22.7,45.4
2025-08-24,17:44:04,22.7,45.5
2025-08-24,17:44:05,22.7,45.5
2025-08-24,17:44:06,22.7,45.4
2025-08-24,17:44:07,22.7,45.4
2025-08-24,17:44:08,22.7,45.4
2025-08-24,17:44:09,22.7,45.4
2025-08-24,17:44:10,22.7,45.3
2025-08-24,17:44:11,22.7,45.3
2025-08-24,17:44:12,22.7,45.4
2025-08-24,17:44:13,22.7,45.4
2025-08-24,17:44:14,22.6,45.4
2025-08-24,17:44:15,22.6,45.4
2025-08-24,17:44:16,22.6,45.5
2025-08-24,17:44:17,22.6,45.5
2025-08-24,17:44:18,22.6,45.4
2025-08-24,17:44:19,22.6,45.4
2025-08-24,17:44:20,22.6,45.3
2025-08-24,17:44:21,22.6,45.3
2025-08-24,17:44:22,22.6,45.3
2025-08-24,17:44:23,22.6,45.3
2025-08-24,17:44:24,22.6,45.4
2025-08-24,17:44:25,22.6,45.4
2025-08-24,17:44:26,22.6,45.3
2025-08-24,17:44:27,22.6,45.3
2025-08-24,17:44:28,22.6,45.4
2025-08-24,17:44:29,22.6,45.4
2025-08-24,17:44:30,22.6,45.3
2025-08-24,17:44:31,22.6,45.3
2025-08-24,17:44:32,22.6,45.3
2025-08-24,17:44:33,22.6,45.3
2025-08-24,17:44:34,22.6,45.3
2025-08-24,17:44:35,22.6,45.3
2025-08-24,17:44:36,22.5,45.2
2025-08-24,17:44:37,22.5,45.2
2025-08-24,17:44:38,22.5,45.3
2025-08-24,17:44:39,22.5,45.3
2025-08-24,17:44:40,22.5,45.3
2025-08-24,17:44:41,22.5,45.3
2025-08-24,17:44:42,22.5,45.3
2025-08-24,17:44:43,22.5,45.3
2025-08-24,17:44:44,22.5,45.3
2025-08-24,17:44:45,22.5,45.3
2025-08-24,17:44:46,22.5,45.3
2025-08-24,17:44:47,22.5,45.3
2025-08-24,17:44:48,22.5,45.4
2025-08-24,17:44:49,22.5,45.4
2025-08-24,17:44:50,22.5,45.3
2025-08-24,17:44:51,22.5,45.3
2025-08-24,17:44:52,22.5,45.2
2025-08-24,17:44:53,22.5,45.2
2025-08-24,17:44:54,22.5,45.3
2025-08-24,17:44:55,22.5,45.3
2025-08-24,17:44:56,22.5,45.3
2025-08-24,17:44:57,22.5,45.3
2025-08-24,17:44:58,22.5,45.3
2025-08-24,17:44:59,22.5,45.3
2025-08-24,17:45:00,22.5,45.2
2025-08-24,17:45:01,22.5,45.2
2025-08-24,17:45:02,22.5,45.2
2025-08-24,17:45:03,22.5,45.2
2025-08-24,17:45:04,22.5,45.3
2025-08-24,17:45:05,22.5,45.3
2025-08-24,17:45:06,22.4,45.3
2025-08-24,17:45:07,22.4,45.3
2025-08-24,17:45:08,22.4,45.3
2025-08-24,17:45:09,22.4,45.3
2025-08-24,17:45:10,22.4,45.2
2025-08-24,17:45:11,22.4,45.2
2025-08-24,17:45:12,22.4,45.2
2025-08-24,17:45:13,22.4,45.2
2025-08-24,17:45:14,22.4,45.2
2025-08-24,17:45:15,22.4,45.2
2025-08-24,17:45:16,22.4,45.3
2025-08-24,17:45:17,22.4,45.3
2025-08-24,17:45:18,22.4,45.3
2025-08-24,17:45:19,22.4,45.3
2025-08-24,17:45:20,22.4,45.3
2025-08-24,17:45:21,22.4,45.3
2025-08-24,17:45:22,22.3,45.3
2025-08-24,17:45:23,22.3,45.3
2025-08-24,17:45:24,22.3,45.2
2025-08-24,17:45:25,22.3,45.2
2025-08-24,17:45:26,22.3,45.3
2025-08-24,17:45:27,22.3,45.3
2025-08-24,17:45:28,22.3,45.3
2025-08-24,17:45:29,22.3,45.3
2025-08-24,17:45:30,22.3,45.4
2025-08-24,17:45:31,22.3,45.4
2025-08-24,17:45:32,22.3,45.4
2025-08-24,17:45:33,22.3,45.4
2025-08-24,17:45:34,22.3,45.4
2025-08-24,17:45:35,22.3,45.4
2025-08-24,17:45:36,22.3,45.4
2025-08-24,17:45:37,22.3,45.4
2025-08-24,17:45:38,22.3,45.4
2025-08-24,17:45:39,22.3,45.4
2025-08-24,17:45:40,22.3,45.5
2025-08-24,17:45:41,22.3,45.5
2025-08-24,17:45:42,22.3,45.4
2025-08-24,17:45:43,22.3,45.4
2025-08-24,17:45:44,22.3,45.6
2025-08-24,17:45:45,22.3,45.6
2025-08-24,17:45:46,22.3,45.5
2025-08-24,17:45:47,22.3,45.5
2025-08-24,17:45:48,22.3,45.4
2025-08-24,17:45:49,22.3,45.4
2025-08-24,17:45:50,22.3,45.4
2025-08-24,17:45:51,22.3,45.4
2025-08-24,17:45:52,22.3,45.5
2025-08-24,17:45:53,22.3,45.5
2025-08-24,17:45:54,22.2,45.5
2025-08-24,17:45:55,22.2,45.5
2025-08-24,17:45:56,22.3,45.5
2025-08-24,17:45:57,22.3,45.5
2025-08-24,17:45:58,22.2,45.5
2025-08-24,17:45:59,22.2,45.5
2025-08-24,17:46:00,22.2,45.5
2025-08-24,17:46:01,22.2,45.5
2025-08-24,17:46:02,22.2,45.5
2025-08-24,17:46:03,22.2,45.5
2025-08-24,17:46:04,22.2,45.6
2025-08-24,17:46:05,22.2,45.6
2025-08-24,17:46:06,22.2,45.5
2025-08-24,17:46:07,22.2,45.5
2025-08-24,17:46:08,22.2,45.6
2025-08-24,17:46:09,22.2,45.6
2025-08-24,17:46:10,22.2,45.6
2025-08-24,17:46:11,22.2,45.6
2025-08-24,17:46:12,22.2,45.5
2025-08-24,17:46:13,22.2,45.5
2025-08-24,17:46:14,22.2,45.6
2025-08-24,17:46:15,22.2,45.6
2025-08-24,17:46:16,22.2,45.6
2025-08-24,17:46:17,22.2,45.6
2025-08-24,17:46:18,22.2,45.6
2025-08-24,17:46:19,22.2,45.6
2025-08-24,17:46:20,22.2,45.7
2025-08-24,17:46:21,22.2,45.7
2025-08-24,17:46:22,22.2,45.7
2025-08-24,17:46:23,22.2,45.7
2025-08-24,17:46:24,22.2,45.6
2025-08-24,17:46:25,22.2,45.6
2025-08-24,17:46:26,22.2,45.7
2025-08-24,17:46:27,22.2,45.7
2025-08-24,17:46:28,22.2,45.7
2025-08-24,17:46:29,22.2,45.7
2025-08-24,17:46:30,22.2,45.8
2025-08-24,17:46:31,22.2,45.8
2025-08-24,17:46:32,22.3,45.7
2025-08-24,17:46:33,22.3,45.7
2025-08-24,17:46:34,22.3,45.7
2025-08-24,17:46:35,22.3,45.7
2025-08-24,17:46:36,22.3,45.7
2025-08-24,17:46:37,22.3,45.7
2025-08-24,17:46:38,22.3,45.7
2025-08-24,17:46:39,22.3,45.7
2025-08-24,17:46:40,22.3,45.7
2025-08-24,17:46:41,22.3,45.7
2025-08-24,17:46:42,22.3,45.8
2025-08-24,17:46:43,22.3,45.8
2025-08-24,17:46:44,22.3,45.7
2025-08-24,17:46:45,22.3,45.7
2025-08-24,17:46:46,22.3,45.7
2025-08-24,17:46:47,22.3,45.7
2025-08-24,17:46:48,22.3,45.7
2025-08-24,17:46:49,22.3,45.7
2025-08-24,17:46:50,22.3,45.7
2025-08-24,17:46:51,22.3,45.7
2025-08-24,17:46:52,22.4,45.6
2025-08-24,17:46:53,22.4,45.6
2025-08-24,17:46:54,22.4,45.7
2025-08-24,17:46:55,22.4,45.7
2025-08-24,17:46:56,22.4,45.7
2025-08-24,17:46:57,22.4,45.7
2025-08-24,17:46:58,22.5,45.6
2025-08-24,17:46:59,22.5,45.6
2025-08-24,17:47:00,22.5,45.5
2025-08-24,17:47:01,22.5,45.5
2025-08-24,17:47:02,22.5,45.6
2025-08-24,17:47:03,22.5,45.6
2025-08-24,17:47:04,22.5,45.6
2025-08-24,17:47:05,22.5,45.6
2025-08-24,17:47:06,22.5,45.6
2025-08-24,17:47:07,22.5,45.6
2025-08-24,17:47:08,22.5,45.5
2025-08-24,17:47:09,22.5,45.5
2025-08-24,17:47:10,22.5,45.5
2025-08-24,17:47:11,22.5,45.5
2025-08-24,17:47:12,22.5,45.5
2025-08-24,17:47:13,22.5,45.5
2025-08-24,17:47:14,22.5,45.5
2025-08-24,17:47:15,22.5,45.5
2025-08-24,17:47:16,22.6,45.4
2025-08-24,17:47:17,22.6,45.4
2025-08-24,17:47:18,22.6,45.3
2025-08-24,17:47:19,22.6,45.3
2025-08-24,17:47:21,22.6,45.2
2025-08-24,17:47:22,22.6,45.2
2025-08-24,17:47:23,22.6,45.2
2025-08-24,17:47:24,22.6,45.2
2025-08-24,17:47:25,22.6,45.1
2025-08-24,17:47:26,22.6,45.1
2025-08-24,17:47:27,22.6,45.1
2025-08-24,17:47:28,22.6,45.1
2025-08-24,17:47:29,22.6,45.1
2025-08-24,17:47:30,22.6,45.1
2025-08-24,17:47:31,22.6,44.9
2025-08-24,17:47:32,22.6,44.9
2025-08-24,17:47:33,22.6,44.9
2025-08-24,17:47:34,22.6,44.9
2025-08-24,17:47:35,22.6,44.9
2025-08-24,17:47:36,22.6,44.9
2025-08-24,17:47:37,22.6,44.8
2025-08-24,17:47:38,22.6,44.8
2025-08-24,17:47:39,22.6,44.7
2025-08-24,17:47:40,22.6,44.7
2025-08-24,17:47:41,22.6,44.7
2025-08-24,17:47:42,22.6,44.7
2025-08-24,17:47:43,22.6,44.6
2025-08-24,17:47:44,22.6,44.6
2025-08-24,17:47:45,22.6,44.5
2025-08-24,17:47:46,22.6,44.5
2025-08-24,17:47:47,22.6,44.5
2025-08-24,17:47:48,22.6,44.5
2025-08-24,17:47:49,22.6,44.6
2025-08-24,17:47:50,22.6,44.6
2025-08-24,17:47:51,22.7,44.5
2025-08-24,17:47:52,22.7,44.5
2025-08-24,17:47:53,22.7,44.5
2025-08-24,17:47:54,22.7,44.5
2025-08-24,17:47:55,22.6,44.5
2025-08-24,17:47:56,22.6,44.5
2025-08-24,17:47:57,22.6,44.4
2025-08-24,17:47:58,22.6,44.4
2025-08-24,17:47:59,22.6,44.3
2025-08-24,17:48:00,22.6,44.3
2025-08-24,17:48:01,22.6,44.3
2025-08-24,17:48:02,22.6,44.3
2025-08-24,17:48:03,22.6,44.3
2025-08-24,17:48:04,22.6,44.3
2025-08-24,17:48:05,22.6,44.3
2025-08-24,17:48:06,22.6,44.3
2025-08-24,17:48:07,22.6,44.2
2025-08-24,17:48:08,22.6,44.2
2025-08-24,17:48:09,22.6,44.2
2025-08-24,17:48:10,22.6,44.2
2025-08-24,17:48:11,22.6,44.3
2025-08-24,17:48:12,22.6,44.3
2025-08-24,17:48:13,22.6,44.2
2025-08-24,17:48:14,22.6,44.2
2025-08-24,17:48:15,22.6,44.4
2025-08-24,17:48:16,22.6,44.4
2025-08-24,17:48:17,22.6,44.3
2025-08-24,17:48:18,22.6,44.3
2025-08-24,17:48:19,22.6,44.1
2025-08-24,17:48:20,22.6,44.1
2025-08-24,17:48:21,22.6,44.3
2025-08-24,17:48:22,22.6,44.3
2025-08-24,17:48:23,22.6,44.1
2025-08-24,17:48:24,22.6,44.1
2025-08-24,17:48:25,22.6,44.1
2025-08-24,17:48:26,22.6,44.1
2025-08-24,17:48:27,22.6,44.2
2025-08-24,17:48:28,22.6,44.2
